idHistory,Code,Description,Duration,userId,OperatorComment,BegindateTime,IdPrevious,EndDateTime,Pieces,Rejections
1738115,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,790,siderca\60062524,"CPT,CSR,GSR,GA15,GA12,GFC,CDS,GDS,CDT",2025-07-04 23:35:58.4374470 -03:00,1737978,2025-07-04 19:11:52.7700806 -03:00,22,1
1738158,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,332,siderca\60062524,"GA15,GFC",2025-07-05 01:20:39.1338436 -03:00,1738115,2025-07-04 23:49:08.4374470 -03:00,12,0
1738190,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,565.567,siderca\60062524,"CPT,GA15,CA12,GFC,CDS,GDS,CDT",2025-07-05 02:44:38.1532255 -03:00,1738158,2025-07-05 01:26:11.1338436 -03:00,11,0
1738225,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,454.387,siderca\60062524,"CSR,GSR,GA15,CDT",2025-07-05 04:12:20.5352036 -03:00,1738190,2025-07-05 02:54:03.7208059 -03:00,11,0
1738301,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,840.17,siderca\60062291,"CPT,CSR,GSR,GA15,GA12,GFC,GDS",2025-07-05 06:28:48.9884952 -03:00,1738225,2025-07-05 04:19:54.9225571 -03:00,8,5
1738333,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,331,siderca\60062291,"GA15,CA12",2025-07-05 08:08:12.7021256 -03:00,1738301,2025-07-05 06:42:49.1589582 -03:00,10,0
1738508,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,317.452,siderca\60062291,"CA15,GA15,CA12,CDT,GH",2025-07-05 13:58:27.3967090 -03:00,1738333,2025-07-05 08:13:43.7021256 -03:00,23,0
1738564,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,1014.721,siderca\60062291,"CPT,CSR,CA15,CFC,CDS,CDT",2025-07-05 15:30:02.9513739 -03:00,1738508,2025-07-05 14:03:44.8481548 -03:00,10,1
1738628,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,276,siderca\60062567,"CA15,CDT",2025-07-05 17:25:21.7860233 -03:00,1738564,2025-07-05 15:46:57.6726472 -03:00,12,0
1738668,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,596.009,siderca\60062567,"CPT,CSR,CA15,GA12,CFC,CDS,CDT,GH",2025-07-05 18:53:28.4069541 -03:00,1738628,2025-07-05 17:29:57.7865946 -03:00,10,0
1738726,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,236.042,siderca\60062567,"CA15,CDT",2025-07-05 20:32:14.0081257 -03:00,1738668,2025-07-05 19:03:24.4152666 -03:00,11,1
1738809,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,748,siderca\60062524,"CPT,CSR,GSR,CA15,CA12,CFC,GFC,GDS,CDT",2025-07-05 22:19:24.8826110 -03:00,1738726,2025-07-05 20:36:10.0505072 -03:00,11,2
1738957,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,753.791,siderca\60062524,"CPT,GA15,GA12,CFC,GFC,CDS,GDS,CDT",2025-07-06 02:10:33.9897674 -03:00,1738809,2025-07-05 22:31:52.8826110 -03:00,21,0
1739024,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,496.547,siderca\60062524,"CSR,GSR,GA15,CFC,GFC,CDT",2025-07-06 04:10:55.2171033 -03:00,1738957,2025-07-06 02:23:07.7806249 -03:00,10,0
1739077,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,855.709,siderca\12985,"CPT,CA15,GA15,CFC,GFC,CDS,GDS,CDT",2025-07-06 05:41:01.2040266 -03:00,1739024,2025-07-06 04:19:11.7643212 -03:00,10,0
1739229,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,812,siderca\12985,"CPT,CSR,GSR,CA15,GA15,CFC,GFC,CDS,GDS,CDT",2025-07-06 09:52:05.2314586 -03:00,1739077,2025-07-06 05:55:16.9132590 -03:00,23,1
1739290,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,396.126,siderca\12985,"CA15,GA15,CDT",2025-07-06 11:34:45.2926384 -03:00,1739229,2025-07-06 10:05:37.2314586 -03:00,11,1
1739323,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,553.611,siderca\12985,"CPT,CA15,GA15,CFC,CDT",2025-07-06 12:30:10.7236141 -03:00,1739290,2025-07-06 11:41:21.4187461 -03:00,7,0
1739411,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,417.961,siderca\60062567,"GSR,CA15,GA15,CFC,CDT",2025-07-06 14:18:10.2733810 -03:00,1739323,2025-07-06 12:39:24.3346553 -03:00,12,1
1739445,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,251.539,siderca\60062567,"CA15,CFC,CDT",2025-07-06 15:14:19.1176401 -03:00,1739411,2025-07-06 14:25:08.2343683 -03:00,7,0
1739528,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,257.197,siderca\60062567,"CA15,CFC,CDT",2025-07-06 17:40:58.2693190 -03:00,1739445,2025-07-06 15:18:30.6561899 -03:00,14,0
1739575,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,753.181,siderca\60062567,"CPT,GSR,CA15,GA15,CFC,GDS,CDT,GH",2025-07-06 19:07:40.5562281 -03:00,1739528,2025-07-06 17:45:15.4661288 -03:00,10,0
1739663,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,420.5,siderca\60062524,"CA15,GA15,CFC,GFC,CDT",2025-07-06 21:06:43.0000000 -03:00,1739657,2025-07-06 21:13:43.6254061 -03:00,0,0
1739657,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,0.125,siderca\60062524,"CA15,GA15,CFC,GFC,CDT",2025-07-06 21:13:43.5004541 -03:00,1739575,2025-07-06 19:20:13.7378110 -03:00,12,0
1739714,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,878,siderca\60062524,"CPT,GA15,CA12,GA12,GFC,GDS,CDT",2025-07-06 22:45:29.6052378 -03:00,1739663,2025-07-06 21:13:43.5004541 -03:00,11,0
1739780,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,354.752,siderca\60062524,"CSR,GSR,GA15,CDT",2025-07-07 00:30:26.6727515 -03:00,1739714,2025-07-06 23:00:07.6052378 -03:00,11,0
1739817,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,622.425,siderca\60062524,"CPT,CA15,GA12,CFC,GFC,CDS,GDS,CDT",2025-07-07 01:51:53.7541163 -03:00,1739780,2025-07-07 00:36:21.4241872 -03:00,11,0
1739915,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,360.632,siderca\60062524,"GA15,GA12,GFC,CDT",2025-07-07 04:03:32.2610210 -03:00,1739817,2025-07-07 02:02:16.1792771 -03:00,9,0
1740002,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,746.14,siderca\12985,"CPT,CSR,GSR,CA15,GA15,CFC,CDS,GDS,CDT",2025-07-07 06:04:36.8109271 -03:00,1739915,2025-07-07 04:09:32.8930693 -03:00,11,0
1740045,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,775.096,siderca\12985,"CPT,CA15,GA15,CDT",2025-07-07 07:32:28.9155296 -03:00,1740002,2025-07-07 06:17:02.9503218 -03:00,11,0
1740103,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,744,siderca\12985,"CPT,CSR,GSR,CA15,GA15,CFC,CDS,GDS,CDT",2025-07-07 09:41:46.0551925 -03:00,1740045,2025-07-07 07:45:24.0110665 -03:00,13,0
1740165,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,660,siderca\12985,"CPT,CA15,GA15,CFC,GFC,CDT",2025-07-07 11:39:30.6513887 -03:00,1740103,2025-07-07 09:54:10.0551925 -03:00,14,0
1740204,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,667.186,siderca\60062567,"CA15,GA15,GA12,CFC,CDS,GDS,CDT,GH",2025-07-07 13:00:34.4415470 -03:00,1740165,2025-07-07 11:50:30.6513887 -03:00,11,0
1740261,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,617.655,siderca\60062567,"CPT,CSR,GSR,CA15,GA15,GA12,CDT",2025-07-07 14:30:32.8941018 -03:00,1740204,2025-07-07 13:11:41.6277501 -03:00,11,1
1740412,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,485.903,siderca\60062567,"CPT,CA15,GA15,GA12,CDT",2025-07-07 20:02:23.4618718 -03:00,1740261,2025-07-07 14:40:50.5490949 -03:00,27,0
1740477,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,573.675,siderca\60062524,"CSR,GSR,GA15,GFC,CDS,GDS,CDT",2025-07-07 21:33:18.5584733 -03:00,1740412,2025-07-07 20:10:29.3642374 -03:00,10,0
1740517,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,348.549,siderca\60062524,"CPT,GA15,GFC",2025-07-07 22:48:11.0818147 -03:00,1740477,2025-07-07 21:42:52.2334541 -03:00,11,0
1740561,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,534.161,siderca\60062524,"GA15,GFC,CDS,GDS,CDT",2025-07-08 00:12:34.7289276 -03:00,1740517,2025-07-07 22:53:59.6303187 -03:00,10,0
1740621,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,600.27,siderca\60062524,"CPT,CSR,GSR,GA15,CFC,GFC,CDT",2025-07-08 01:23:46.0615866 -03:00,1740561,2025-07-08 00:21:28.8896615 -03:00,9,0
1740667,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,600.623,siderca\60062524,"GA15,GA12,CFC,GFC,CDS,GDS,CDT",2025-07-08 03:03:37.5029356 -03:00,1740621,2025-07-08 01:33:46.3312139 -03:00,7,0
1740717,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,348.613,siderca\60062524,"CPT,GSR,GFC",2025-07-08 04:27:45.5363921 -03:00,1740667,2025-07-08 03:13:38.1259796 -03:00,10,0
1740830,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,871,siderca\12985,"CPT,CSR,GSR,CA15,GA15,CFC,GFC,CDS,GDS,CDT",2025-07-08 07:22:05.1371501 -03:00,1740717,2025-07-08 04:33:34.1497214 -03:00,13,0
1740898,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,202.373,siderca\12985,"CA15,GA15",2025-07-08 09:45:24.3291883 -03:00,1740830,2025-07-08 07:36:36.1371501 -03:00,11,0
1740984,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,806.455,siderca\12985,"CPT,CA15,GA15,CFC,GFC,CDS,GDS,CDT",2025-07-08 12:25:07.6765042 -03:00,1740898,2025-07-08 09:48:46.7026384 -03:00,14,0
1741053,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,257.964,siderca\60062567,"CA15,CDT",2025-07-08 14:33:26.4080995 -03:00,1740984,2025-07-08 12:38:34.1315126 -03:00,10,0
1741182,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,801.263,siderca\60062567,"CPT,CA15,GA15,CA12,GA12,CFC,GDS,CDT,GH",2025-07-08 18:27:46.3602176 -03:00,1741053,2025-07-08 14:37:44.3721231 -03:00,13,0
1741273,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,928,siderca\60062291,"CPT,CSR,GSR,GA15,GA12,CFC,GFC,CDS,GDS",2025-07-08 21:10:21.3847285 -03:00,1741182,2025-07-08 18:41:07.6237787 -03:00,13,0
1741412,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,240.655,siderca\60062291,"CA15,GA15",2025-07-09 01:37:54.0481376 -03:00,1741273,2025-07-08 21:25:49.3847285 -03:00,11,0
1741435,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,799.049,siderca\60062291,"CPT,CA15,GA15,GA12,GFC,CDS,GDS",2025-07-09 02:33:18.9234905 -03:00,1741412,2025-07-09 01:41:54.7039558 -03:00,6,0
1741488,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,367,siderca\60062291,"GSR,GA15",2025-07-09 04:15:11.8090557 -03:00,1741435,2025-07-09 02:46:37.9725773 -03:00,11,3
1741611,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,720.444,siderca\12985,"CPT,CA15,GA15,CFC,CDS,GDS,CDT",2025-07-10 06:10:00.1681739 -03:00,1741488,2025-07-09 04:21:18.8090557 -03:00,9,0
1741828,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,900,siderca\60062524,"CPT,GSR,GA15,GA12,GFC,CDS,GDS,CDT",2025-07-10 13:00:00.0000000 -03:00,1741611,2025-07-10 06:22:00.6126161 -03:00,25,1
1741892,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,273.266,siderca\60062524,"CA15,GA15,CFC,GFC,CDT",2025-07-10 14:59:32.0931594 -03:00,1741828,2025-07-10 13:15:00.0000000 -03:00,12,0
1741936,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,642,siderca\60062524,"CPT,GA15,GA12,CDS,GDS,CDT",2025-07-10 16:21:46.7978915 -03:00,1741892,2025-07-10 15:04:05.3591593 -03:00,10,0
1742004,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,489.537,siderca\60062524,"CSR,GSR,GA15,GFC,CDT",2025-07-10 18:33:33.0979508 -03:00,1741936,2025-07-10 16:32:28.7978915 -03:00,11,0
1742041,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,730.601,siderca\60062524,"CPT,CSR,GSR,CA15,GA12,GFC,GDS,CDT",2025-07-10 19:59:01.4831915 -03:00,1742004,2025-07-10 18:41:42.6341170 -03:00,11,0
1742096,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,575.848,siderca\60062291,"GA15,GA12,GFC",2025-07-10 21:36:27.2823275 -03:00,1742041,2025-07-10 20:11:12.0842521 -03:00,11,0
1742150,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,801,siderca\60062291,"CPT,CSR,GSR,CA15,GA12,GDS",2025-07-10 23:12:29.4342375 -03:00,1742096,2025-07-10 21:46:03.1308610 -03:00,11,0
1742208,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,554.816,siderca\60062291,"GA15,CA12,GFC",2025-07-11 00:49:47.9863754 -03:00,1742150,2025-07-10 23:25:50.4342375 -03:00,11,0
1742245,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,532.516,siderca\60062291,"CPT,GA15,GA12,CDS,GDS",2025-07-11 01:48:42.5203677 -03:00,1742208,2025-07-11 00:59:02.8024537 -03:00,6,0
1742308,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,848.058,siderca\60062291,"CSR,GSR,GA15,GA12,CFC,GFC,CDS,GDS",2025-07-11 03:16:02.2923452 -03:00,1742245,2025-07-11 01:57:35.0366032 -03:00,10,0
1742380,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,607,siderca\12985,"CPT,CA15,CFC,GFC,CDS,GDS,CDT",2025-07-11 05:00:00.0000000 -03:00,1742308,2025-07-11 03:30:10.3507941 -03:00,11,0
1742459,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,578.857,siderca\12985,"CA15,GA15,CFC,GFC",2025-07-11 07:12:22.8560303 -03:00,1742380,2025-07-11 05:10:07.0000000 -03:00,12,0
1742546,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,420.045,siderca\12985,"CPT,CSR,GSR,CA15,GA15,CDT",2025-07-11 09:18:27.4893148 -03:00,1742459,2025-07-11 07:22:01.7134051 -03:00,9,0
1742593,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,200,siderca\12985,"CA15,GA15",2025-07-11 10:42:35.9714072 -03:00,1742546,2025-07-11 09:25:27.5341768 -03:00,10,0
1742625,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,674.214,siderca\12985,CPT,2025-07-11 11:37:11.8453572 -03:00,1742593,2025-07-11 10:45:55.9714072 -03:00,7,0
1742647,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,614.519,siderca\12985,"CA15,GA15,CFC,GFC,CDT",2025-07-11 12:16:58.9193153 -03:00,1742625,2025-07-11 11:48:26.0598709 -03:00,3,0
1742691,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,945.341,siderca\60062291,"CPT,GSR,GA15,GA12,CFC,GFC,GDS",2025-07-11 13:16:04.4653643 -03:00,1742647,2025-07-11 12:27:13.4382695 -03:00,5,0
1742744,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,377.054,siderca\60062291,"GA15,GA12",2025-07-11 14:59:23.4581788 -03:00,1742691,2025-07-11 13:31:49.8066028 -03:00,11,0
1742776,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,835.67,siderca\60062291,"CPT,GA15,CA12,GA12,GFC,CDS,GDS",2025-07-11 16:21:24.9058718 -03:00,1742744,2025-07-11 15:05:40.5120166 -03:00,11,0
1742817,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,620.015,siderca\60062291,"CSR,GSR,CA15,GA12",2025-07-11 17:51:10.4939175 -03:00,1742776,2025-07-11 16:35:20.5753798 -03:00,11,0
1742875,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,891.805,siderca\60062291,"CPT,GA15,CA12,GA12,GFC,CDS,GDS",2025-07-11 19:52:18.9861482 -03:00,1742817,2025-07-11 18:01:30.5083024 -03:00,11,1
1742956,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,360.341,siderca\60062524,"CA15,GA15,CFC,GFC,CDT",2025-07-11 21:43:49.1104517 -03:00,1742875,2025-07-11 20:07:10.7910263 -03:00,11,0
1742994,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,728.304,siderca\60062524,"CPT,CSR,GSR,GA15,CA12,GA12,GFC,CDS,GDS,CDT",2025-07-11 23:11:47.6777628 -03:00,1742956,2025-07-11 21:49:49.4518896 -03:00,10,3
1743074,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,652.52,siderca\60062524,"GA15,GA12,CFC,GFC,CDT",2025-07-12 01:45:06.8656487 -03:00,1742994,2025-07-11 23:23:55.9813728 -03:00,13,1
1743111,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,813,siderca\60062524,"CPT,CA15,GA15,GA12,CFC,GFC,CDS,GDS,CDT",2025-07-12 03:11:49.4651378 -03:00,1743074,2025-07-12 01:55:59.3859140 -03:00,10,0
1743200,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,707,siderca\60062567,"CPT,CSR,GSR,CA15,GA12,CFC,GDS,CDT,GH",2025-07-12 05:24:59.8413667 -03:00,1743111,2025-07-12 03:25:22.4651378 -03:00,12,1
1743280,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,378.304,siderca\60062567,"CA15,GA12,CDT",2025-07-12 07:47:47.4677048 -03:00,1743200,2025-07-12 05:36:46.8413667 -03:00,12,0
1743323,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,644.608,siderca\60062567,"CPT,CA15,GA12,CFC,GDS,CDT,GH",2025-07-12 09:05:19.4996887 -03:00,1743280,2025-07-12 07:54:05.7715460 -03:00,10,0
1743383,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,460.52,siderca\60062567,"GSR,CA15,CFC,CDT,GH",2025-07-12 11:12:13.9766179 -03:00,1743323,2025-07-12 09:16:04.1070814 -03:00,12,2
1743488,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,840,siderca\60062291,"CPT,CSR,GSR,CA15,GA15,GA12,GFC,GDS",2025-07-12 13:18:27.0000000 -03:00,1743383,2025-07-12 11:19:54.4967146 -03:00,13,1
1743513,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,455.391,siderca\60062291,"GA15,CA12",2025-07-12 15:04:56.9444547 -03:00,1743488,2025-07-12 13:32:27.0000000 -03:00,12,0
1743539,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,736.11,siderca\60062291,"CPT,GA15,GA12,GFC,GDS",2025-07-12 16:15:37.5597551 -03:00,1743513,2025-07-12 15:12:32.3352788 -03:00,9,0
1743591,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,526.226,siderca\60062291,"CSR,GSR,GA15,GA12",2025-07-12 17:55:03.8740826 -03:00,1743539,2025-07-12 16:27:53.6695378 -03:00,11,0
1743632,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,959.09,siderca\60062291,"CPT,CA15,GA15,GA12,CFC,GFC,CDS",2025-07-12 19:06:54.4304090 -03:00,1743591,2025-07-12 18:03:50.1001595 -03:00,8,0
1743703,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,647,siderca\60062524,"CSR,GSR,GA15,GA12,GFC,CDT",2025-07-12 21:00:00.0000000 -03:00,1743632,2025-07-12 19:22:53.5205601 -03:00,10,0
1743771,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,674.199,siderca\60062524,"CPT,GA15,CFC,GFC,CDS,GDS,CDT",2025-07-12 22:43:52.6815462 -03:00,1743703,2025-07-12 21:10:47.0000000 -03:00,11,0
1743881,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,866.383,siderca\60062524,"CPT,CSR,GSR,GA15,CFC,GFC,GDS,CDT",2025-07-13 02:40:59.5545014 -03:00,1743771,2025-07-12 22:55:06.8803809 -03:00,23,0
1743961,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,432.641,siderca\60062567,"CA15,GA15,CDT",2025-07-13 05:11:09.1212038 -03:00,1743881,2025-07-13 02:55:25.9376849 -03:00,11,0
1744710,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,372.142,siderca\60062567,"CA15,CA12,CDT",2025-07-14 11:08:49.1927496 -03:00,1743961,2025-07-13 05:18:21.7624890 -03:00,17,0
1744748,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,511.356,siderca\60062567,"CPT,CA15,CA12,CFC,GDS,CDT,GH",2025-07-14 12:33:36.5755800 -03:00,1744710,2025-07-14 11:15:01.3344046 -03:00,10,0
1744822,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,765.588,siderca\60062524,"CSR,GSR,GA15,GA12,CFC,GFC,CDT",2025-07-14 14:25:16.4704349 -03:00,1744748,2025-07-14 12:42:07.9318270 -03:00,11,0
1744871,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,722.918,siderca\60062524,"CPT,GA15,GA12,GFC,CDS,GDS,CDT",2025-07-14 15:56:35.5263212 -03:00,1744822,2025-07-14 14:38:02.0588020 -03:00,11,0
1744911,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,811.979,siderca\60062524,"GA15,GA12,CFC,GFC,CDT",2025-07-14 17:29:09.4427238 -03:00,1744871,2025-07-14 16:08:38.4449003 -03:00,10,0
1744952,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,903.538,siderca\60062524,"CPT,GSR,GA15,GA12,GFC,GDS",2025-07-14 19:01:27.9127590 -03:00,1744911,2025-07-14 17:42:41.4211529 -03:00,11,0
1745033,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,480.502,siderca\12985,"CA15,GA15,CDT",2025-07-14 21:12:03.7951350 -03:00,1744952,2025-07-14 19:16:31.4505497 -03:00,11,0
1745065,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,688,siderca\12985,"CPT,CA15,GA15,CDS,GDS,CDT",2025-07-14 22:37:14.7700633 -03:00,1745033,2025-07-14 21:20:04.2975372 -03:00,11,0
1745108,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,651.529,siderca\12985,"CSR,GSR,CA15,GA15,CDT",2025-07-15 00:08:53.5724040 -03:00,1745065,2025-07-14 22:48:42.7700633 -03:00,11,0
1745152,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,898.298,siderca\12985,"CPT,GFC,GDS,CDT",2025-07-15 01:49:01.6397056 -03:00,1745108,2025-07-15 00:19:45.1010992 -03:00,12,0
1745215,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,465.452,siderca\12985,"CA15,GA15,CDT",2025-07-15 03:43:48.4998298 -03:00,1745152,2025-07-15 02:03:59.9375391 -03:00,11,0
1745271,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,876,siderca\60062567,"CPT,CSR,GSR,CA15,CA12,GA12,CFC,GDS,CDT,GH",2025-07-15 05:01:46.7343163 -03:00,1745215,2025-07-15 03:51:33.9513107 -03:00,9,0
1745680,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,840.039,siderca\60062524,"CPT,CSR,GSR,GA15,GA12,CFC,GFC,CDS,GDS,CDT",2025-07-15 20:04:11.8121490 -03:00,1745271,2025-07-15 05:16:22.7343163 -03:00,11,0
1745814,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,529.137,siderca\12985,"CA15,GA15,CDT",2025-07-15 23:55:53.0326037 -03:00,1745680,2025-07-15 20:18:11.8511062 -03:00,17,3
1745891,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,780.907,siderca\12985,"CPT,CSR,GSR,CA15,GA15,CFC,CDS,GDS,CDT",2025-07-16 01:28:26.8994639 -03:00,1745814,2025-07-16 00:04:42.1691996 -03:00,11,1
1745912,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,353,siderca\12985,"CA15,GA15,CDT",2025-07-16 03:17:24.3595662 -03:00,1745891,2025-07-16 01:41:27.8064159 -03:00,13,0
1745947,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,660.972,siderca\12985,"CPT,CA15,GA15,GFC,CDS,GDS,CDT",2025-07-16 04:10:48.2014223 -03:00,1745912,2025-07-16 03:23:17.3595662 -03:00,7,0
1745994,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,279.228,siderca\60062567,"CSR,GSR,GA15,CDT",2025-07-16 05:33:33.5014999 -03:00,1745947,2025-07-16 04:21:49.1736502 -03:00,10,0
1746024,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,416.213,siderca\60062567,"CPT,GA15,GA12,CFC,GDS,CDT,GH",2025-07-16 06:42:38.4109460 -03:00,1745994,2025-07-16 05:38:12.7295136 -03:00,12,0
1746061,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,234.441,siderca\60062567,"CA15,CDT",2025-07-16 07:56:24.0812491 -03:00,1746024,2025-07-16 06:49:34.6238889 -03:00,11,0
1746075,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,22.235,siderca\60062567,CPT,2025-07-16 08:22:16.3954372 -03:00,1746061,2025-07-16 08:00:18.5220719 -03:00,4,0
